Time(1),DrainI(1),DrainV(1),Time(1),SourceI(1),SourceV(1),GateI(1),GateV(1),,,,,,,,,Time(3),DrainI(3),DrainV(3),Time(3),SourceI(3),SourceV(3),GateI(3),GateV(3),,,,,,,,,Time(5),DrainI(5),DrainV(5),Time(5),SourceI(5),SourceV(5),GateI(5),GateV(5),Time(2),DrainI(2),DrainV(2),Time(2),SourceI(2),SourceV(2),GateI(2),GateV(2)
4.6871,0.0002975208,2.5,4.6872,-0.000297557,2.91962E-05,3.1172E-09,0,,,,,,,,,16.3593,0.0006912122,2.5,16.3596,-0.000691269,1.41448E-05,8.1345E-09,10,,,,,,,,,28.8503,0.0009914543,2.5,28.8508,-0.0009916386,-1.09407E-05,1.43849E-08,20,6.5928,0.0011685,2.5,6.5929,-0.0011689,-9.064679E-07,1.845984E-07,30
4.7151,0.0002922227,2.45,4.7152,-0.0002922347,-2.09749E-05,-1.36099E-08,0,,,,,,,,,16.3873,0.0006809008,2.45,16.3876,-0.0006810045,-9.064679E-07,1.51954E-08,10,,,,,,,,,28.8708,0.0009799327,2.45,28.8713,-0.0009800879,9.1277E-06,5.7508E-09,20,6.606,0.0011576,2.45,6.6061,-0.0011579,-1.09407E-05,2.225333E-07,30
4.7356,0.000286211,2.4,4.7356,-0.0002862313,4.1106E-06,-8.6989E-09,0,,,,,,,,,16.4079,0.0006708666,2.4,16.4081,-0.0006709922,-5.9236E-06,-4.266242E-10,10,,,,,,,,,28.8988,0.00096768,2.4,28.8993,-0.0009679067,2.91962E-05,1.69838E-08,20,6.6193,0.0011462,2.4,6.6194,-0.0011467,3.42134E-05,2.169654E-07,30
4.756,0.0002801311,2.35,4.7561,-0.0002801649,-5.9236E-06,1.11726E-08,0,,,,,,,,,16.4359,0.0006598493,2.35,16.4361,-0.0006601728,-9.064679E-07,1.55011E-08,10,,,,,,,,,28.9194,0.0009560072,2.35,28.9198,-0.0009562299,-2.09749E-05,-2.1117E-09,20,6.6325,0.0011342,2.35,6.6326,-0.0011347,-2.59921E-05,2.486427E-07,30
4.7765,0.0002748885,2.3,4.7766,-0.0002749107,3.42134E-05,1.08904E-08,0,,,,,,,,,16.4564,0.0006499412,2.3,16.4567,-0.0006500848,1.9162E-05,8.0536E-09,10,,,,,,,,,28.9474,0.0009427711,2.3,28.9478,-0.0009429642,1.9162E-05,1.52653E-08,20,6.6457,0.0011221,2.3,6.6458,-0.0011224,3.42134E-05,2.246633E-07,30
4.797,0.000269429,2.25,4.7971,-0.0002694371,-5.9236E-06,6.3455E-09,0,,,,,,,,,16.477,0.0006390499,2.25,16.4772,-0.0006391898,3.42134E-05,-1.20566E-08,10,,,,,,,,,28.9679,0.0009304428,2.25,28.9684,-0.0009306821,-2.59921E-05,1.12939E-08,20,6.659,0.0011095,2.25,6.6591,-0.0011099,4.1106E-06,1.837383E-07,30
4.825,0.000263334,2.2,4.8251,-0.000263353,2.41791E-05,1.43548E-08,0,,,,,,,,,16.4975,0.0006276796,2.2,16.4978,-0.000627866,-1.59578E-05,-8.046E-09,10,,,,,,,,,28.9884,0.0009176102,2.2,28.9889,-0.000917719,-5.9236E-06,-8.6501E-09,20,6.6722,0.0010965,2.2,6.6723,-0.0010969,-1.09407E-05,2.25386E-07,30
4.8455,0.0002580284,2.15,4.8455,-0.0002580433,-1.59578E-05,-2.6863E-09,0,,,,,,,,,16.5181,0.0006164606,2.15,16.5183,-0.0006166432,-1.59578E-05,1.20055E-08,10,,,,,,,,,29.009,0.0009039457,2.15,29.0094,-0.0009041002,-1.09407E-05,-8.917E-09,20,6.6855,0.0010841,2.15,6.6856,-0.0010846,2.41791E-05,2.285619E-07,30
4.8734,0.0002516384,2.1,4.8735,-0.000251659,1.41448E-05,1.37436E-08,0,,,,,,,,,16.5386,0.0006052667,2.1,16.5389,-0.0006054203,4.42476E-05,1.19803E-08,10,,,,,,,,,29.0295,0.0008899281,2.1,29.03,-0.0008901788,-5.9236E-06,9.9422E-09,20,6.6987,0.0010703,2.1,6.6988,-0.0010706,2.91962E-05,2.416141E-07,30
4.8938,0.0002462621,2.05,4.8939,-0.0002462737,-9.064679E-07,8.6107E-09,0,,,,,,,,,16.5592,0.0005939216,2.05,16.5594,-0.0005941218,-1.59578E-05,7.4325E-09,10,,,,,,,,,29.05,0.0008758098,2.05,29.0505,-0.00087598,4.1106E-06,1.47879E-08,20,6.7119,0.001056,2.05,6.7121,-0.0010563,1.9162E-05,2.335879E-07,30
4.9143,0.0002406033,2,4.9144,-0.000240626,-1.09407E-05,-1.11536E-08,0,,,,,,,,,16.5872,0.0005815933,2,16.5874,-0.000581764,-2.09749E-05,1.53797E-08,10,,,,,,,,,29.0706,0.000861641,2,29.0711,-0.0008618315,2.41791E-05,4.9846E-09,20,6.7251,0.0010417,2,6.7252,-0.001042,-1.09407E-05,1.883316E-07,30
4.9348,0.0002344302,1.95,4.9349,-0.0002344536,-9.064679E-07,-1.09345E-08,0,,,,,,,,,16.6077,0.0005700717,1.95,16.608,-0.0005702385,9.1277E-06,-1.0064E-09,10,,,,,,,,,29.0986,0.0008462368,1.95,29.0991,-0.0008464726,-5.9236E-06,1.70902E-08,20,6.7384,0.0010271,1.95,6.7386,-0.0010274,2.91962E-05,2.29473E-07,30
4.9552,0.0002285016,1.9,4.9553,-0.0002285133,-5.9236E-06,-5.8223E-09,0,,,,,,,,,16.6357,0.0005573903,1.9,16.6359,-0.000557578,9.1277E-06,1.52009E-08,10,,,,,,,,,29.1191,0.0008318916,1.9,29.1196,-0.0008320973,-5.9236E-06,-2.9426E-09,20,6.7517,0.0010117,1.9,6.7518,-0.0010119,1.9162E-05,2.424615E-07,30
4.9832,0.0002229892,1.85,4.9833,-0.0002229942,2.41791E-05,-1.44084E-08,0,,,,,,,,,16.6562,0.0005459192,1.85,16.6564,-0.0005461029,-1.59578E-05,8.7975E-09,10,,,,,,,,,29.1471,0.0008158825,1.85,29.1476,-0.0008161583,1.9162E-05,1.46948E-08,20,6.7649,0.0009960096,1.85,6.765,-0.0009964053,-2.09749E-05,2.372625E-07,30
5.0037,0.0002169901,1.8,5.0037,-0.0002170111,2.41791E-05,2.9823E-09,0,,,,,,,,,16.6767,0.0005332883,1.8,16.6769,-0.0005334173,-1.59578E-05,-1.11241E-08,10,,,,,,,,,29.1676,0.0008004279,1.8,29.1681,-0.0008005975,2.41791E-05,1.19985E-08,20,6.7782,0.000979471,1.8,6.7783,-0.000979861,4.1106E-06,2.415148E-07,30
5.0316,0.0002111901,1.75,5.0317,-0.0002112045,4.1106E-06,-1.35351E-08,0,,,,,,,,,16.6971,0.0005205314,1.75,16.6974,-0.0005208325,-5.9236E-06,-9.0996E-09,10,,,,,,,,,29.1881,0.0007846456,1.75,29.1886,-0.0007847846,4.1106E-06,1.04433E-08,20,6.7914,0.0009630334,1.75,6.7915,-0.0009633166,-5.9236E-06,1.945408E-07,30
5.052,0.0002050372,1.7,5.0521,-0.0002050548,1.9162E-05,-8.7934E-09,0,,,,,,,,,16.7176,0.0005075979,1.7,16.7179,-0.0005077434,2.41791E-05,1.0176E-08,10,,,,,,,,,29.2161,0.0007676783,1.7,29.2166,-0.0007678368,1.9162E-05,1.59216E-08,20,6.8047,0.0009455116,1.7,6.8048,-0.0009459401,-1.59578E-05,2.310685E-07,30
5.0725,0.0001990531,1.65,5.0726,-0.0001990792,3.42134E-05,1.08124E-08,0,,,,,,,,,16.7381,0.0004942864,1.65,16.7384,-0.0004944524,2.41791E-05,1.31944E-08,10,,,,,,,,,29.2367,0.0007510136,1.65,29.2371,-0.0007510908,4.1106E-06,1.68339E-08,20,6.8179,0.000927889,1.65,6.818,-0.0009281853,-1.09407E-05,2.567504E-07,30
5.0929,0.0001935634,1.6,5.093,-0.0001935702,-1.59578E-05,1.12544E-08,0,,,,,,,,,16.7586,0.0004814537,1.6,16.7589,-0.0004816659,-1.59578E-05,4.707E-09,10,,,,,,,,,29.2679,0.0007337186,1.6,29.2684,-0.0007338403,-1.59578E-05,1.07922E-08,20,6.8312,0.0009095353,1.6,6.8313,-0.000909926,2.91962E-05,2.355982E-07,30
5.1134,0.0001876903,1.55,5.1135,-0.0001877132,1.9162E-05,5.2498E-09,0,,,,,,,,,16.7866,0.0004680161,1.55,16.7869,-0.0004682489,4.1106E-06,1.58648E-08,10,,,,,,,,,29.2885,0.0007157681,1.55,29.2889,-0.0007160602,-2.59921E-05,-9.3463E-09,20,6.8444,0.0008906017,1.55,6.8445,-0.0008910615,-5.9236E-06,2.457315E-07,30
5.1414,0.0001814113,1.5,5.1414,-0.000181445,-3.60263E-05,1.45815E-08,0,,,,,,,,,16.8072,0.0004546036,1.5,16.8074,-0.000454731,-9.064679E-07,-3.4139E-09,10,,,,,,,,,29.309,0.0006979437,1.5,29.3094,-0.0006980027,9.1277E-06,-8.4477E-09,20,6.8577,0.0008711387,1.5,6.8578,-0.0008715412,4.42476E-05,2.043891E-07,30
5.1618,0.0001758005,1.45,5.1619,-0.0001758073,-1.59578E-05,-3.4656E-09,0,,,,,,,,,16.8352,0.000440687,1.45,16.8354,-0.0004408853,1.41448E-05,1.4053E-08,10,,,,,,,,,29.3295,0.0006790604,1.45,29.33,-0.0006792391,1.9162E-05,1.06905E-08,20,6.8709,0.0008507681,1.45,6.871,-0.000851214,1.9162E-05,2.333766E-07,30
5.1898,0.0001696273,1.4,5.1898,-0.0001696577,-1.59578E-05,1.33123E-08,0,,,,,,,,,16.8557,0.000426972,1.4,16.856,-0.0004271656,-1.59578E-05,1.02655E-08,10,,,,,,,,,29.35,0.0006603787,1.4,29.3505,-0.0006605763,-9.064679E-07,1.45822E-08,20,6.8841,0.0008300949,1.4,6.8842,-0.0008305336,-9.064679E-07,2.695812E-07,30
5.2102,0.0001640014,1.35,5.2103,-0.0001640276,-3.60263E-05,9.1854E-09,0,,,,,,,,,16.8763,0.0004132318,1.35,16.8765,-0.0004134711,-1.59578E-05,-9.7405E-09,10,,,,,,,,,29.3705,0.0006412181,1.35,29.371,-0.0006413587,2.91962E-05,5.1824E-09,20,6.8974,0.0008091697,1.35,6.8975,-0.0008095506,-5.9236E-06,2.369495E-07,30
5.2307,0.0001579442,1.3,5.2307,-0.0001579789,-9.064679E-07,-1.02884E-08,0,,,,,,,,,17.026,0.0003991583,1.3,17.0263,-0.0003991828,-5.9236E-06,-8.6644E-09,10,,,,,,,,,29.3985,0.0006211499,1.3,29.399,-0.0006212584,2.41791E-05,1.70604E-08,20,6.9106,0.0007871351,1.3,6.9107,-0.0007873066,4.1106E-06,2.43286E-07,30
5.2511,0.0001518568,1.25,5.2512,-0.0001518771,-1.59578E-05,-1.14722E-08,0,,,,,,,,,17.0465,0.000384545,1.25,17.0467,-0.0003845603,-1.09407E-05,-1.0754E-08,10,,,,,,,,,29.4191,0.0006013337,1.25,29.4196,-0.0006014607,-9.064679E-07,-2.4314E-09,20,6.9239,0.0007643946,1.25,6.924,-0.0007646843,-1.09407E-05,2.212584E-07,30
5.2716,0.0001458451,1.2,5.2717,-0.0001458713,-2.59921E-05,-4.6886E-09,0,,,,,,,,,17.0669,0.0003699922,1.2,17.0672,-0.0003700161,-1.09407E-05,-3.0483E-09,10,,,,,,,,,29.4471,0.0005805848,1.2,29.4476,-0.0005806542,2.91962E-05,1.50946E-08,20,6.9371,0.0007408726,1.2,6.9372,-0.0007411793,3.92305E-05,2.353107E-07,30
5.2995,0.000140257,1.15,5.2996,-0.0001402664,2.91962E-05,-1.45834E-08,0,,,,,,,,,17.095,0.0003560522,1.15,17.0952,-0.0003560696,9.1277E-06,-1.3647E-08,10,,,,,,,,,29.4676,0.0005597098,1.15,29.4681,-0.0005598983,3.42134E-05,1.16158E-08,20,6.9504,0.000716922,1.15,6.9505,-0.0007172456,1.41448E-05,2.767956E-07,30
5.32,0.0001339729,1.1,5.3201,-0.0001339881,9.1277E-06,3.8396E-09,0,,,,,,,,,17.1155,0.0003410632,1.1,17.1158,-0.0003410915,-2.59921E-05,5.0041E-09,10,,,,,,,,,29.4881,0.0005385071,1.1,29.4886,-0.0005385874,-1.59578E-05,-8.1905E-09,20,6.9636,0.0006919378,1.1,6.9637,-0.0006922273,1.41448E-05,2.373465E-07,30
5.348,0.0001282083,1.05,5.3481,-0.0001282219,-5.9236E-06,-1.30379E-08,0,,,,,,,,,17.1435,0.0003263642,1.05,17.1438,-0.0003263958,2.41791E-05,-1.22439E-08,10,,,,,,,,,29.5086,0.0005165731,1.05,29.5091,-0.0005168226,1.41448E-05,-9.2416E-09,20,6.9768,0.0006666006,1.05,6.9769,-0.0006668057,3.42134E-05,2.385909E-07,30
5.3684,0.000121967,1,5.3685,-0.0001219789,-9.064679E-07,-9.3068E-09,0,,,,,,,,,17.1641,0.0003112112,1,17.1643,-0.0003112184,-5.9236E-06,1.07902E-08,10,,,,,,,,,29.5291,0.000494841,1,29.5296,-0.0004951586,9.1277E-06,9.1547E-09,20,6.9901,0.0006407592,1,6.9902,-0.0006411065,-1.59578E-05,2.405987E-07,30
5.3889,0.0001161847,0.95,5.389,-0.0001162152,-1.59578E-05,1.02044E-08,0,,,,,,,,,17.192,0.0002966761,0.95,17.1923,-0.0002966943,-5.9236E-06,6.0358E-09,10,,,,,,,,,29.5497,0.0004729071,0.95,29.5501,-0.0004731416,1.9162E-05,1.52001E-08,20,7.0033,0.000614111,0.95,7.0034,-0.0006143734,-5.9236E-06,2.423063E-07,30
5.4093,0.0001102587,0.9,5.4094,-0.000110285,-1.09407E-05,1.17638E-08,0,,,,,,,,,17.22,0.0002814903,0.9,17.2203,-0.0002815144,9.1277E-06,1.57313E-08,10,,,,,,,,,29.5702,0.0004499647,0.9,29.5706,-0.0004502418,-5.9236E-06,3.9632E-09,20,7.0165,0.0005861518,0.9,7.0166,-0.0005864549,4.1106E-06,2.852163E-07,30
5.4297,0.0001042394,0.85,5.4298,-0.0001042614,-1.59578E-05,4.2609E-09,0,,,,,,,,,17.2405,0.0002665391,0.85,17.2408,-0.0002665615,-1.59578E-05,-2.4917E-09,10,,,,,,,,,29.5982,0.0004269216,0.85,29.5986,-0.0004270647,9.1277E-06,1.70849E-08,20,7.0297,0.0005580161,0.85,7.0298,-0.0005583346,1.41448E-05,2.447009E-07,30
5.4577,9.821E-05,0.8,5.4578,-9.82176E-05,1.9162E-05,1.4791E-08,0,,,,,,,,,17.2686,0.0002512097,0.8,17.2688,-0.0002512353,1.9162E-05,1.46508E-08,10,,,,,,,,,29.6187,0.0004038028,0.8,29.6191,-0.0004039632,-1.09407E-05,-3.9803E-09,20,7.043,0.0005293007,0.8,7.0431,-0.0005295838,-9.064679E-07,2.317251E-07,30
5.4782,9.22335E-05,0.75,5.4783,-9.22748E-05,2.41791E-05,-4.0728E-09,0,,,,,,,,,17.2891,0.0002361298,0.75,17.2894,-0.0002361487,-1.09407E-05,9.6644E-09,10,,,,,,,,,29.7759,0.0003803817,0.75,29.7763,-0.0003804084,9.1277E-06,1.23624E-08,20,7.0562,0.0004998792,0.75,7.0563,-0.0005002783,2.41791E-05,2.531852E-07,30
5.5062,8.61965E-05,0.7,5.5063,-8.62059E-05,2.41791E-05,1.30167E-08,0,,,,,,,,,17.3096,0.0002208029,0.7,17.3099,-0.0002208275,-1.09407E-05,-1.04817E-08,10,,,,,,,,,29.8039,0.000356491,0.7,29.8043,-0.000356511,-2.09749E-05,6.5393E-09,20,7.0695,0.0004695502,0.7,7.0696,-0.0004697873,3.42134E-05,2.493553E-07,30
5.5266,8.03311E-05,0.65,5.5267,-8.03463E-05,2.41791E-05,9.5715E-09,0,,,,,,,,,17.3302,0.0002051355,0.65,17.3305,-0.0002051683,-1.59578E-05,-9.3647E-09,10,,,,,,,,,29.8319,0.0003321969,0.65,29.8324,-0.0003322176,1.41448E-05,1.68714E-08,20,7.0827,0.0004388178,0.65,7.0828,-0.0004391703,9.1277E-06,2.913033E-07,30
5.5471,7.44378E-05,0.6,5.5472,-7.44464E-05,-1.59578E-05,-9.7775E-09,0,,,,,,,,,17.3507,0.0001897506,0.6,17.351,-0.0001897765,-2.09749E-05,9.939E-09,10,,,,,,,,,29.8524,0.0003081423,0.6,29.8529,-0.0003081663,-5.9236E-06,-1.2903E-09,20,7.0959,0.0004075055,0.6,7.096,-0.0004077462,1.9162E-05,2.558852E-07,30
5.5675,6.82319E-05,0.55,5.5676,-6.82488E-05,3.42134E-05,-1.17326E-08,0,,,,,,,,,17.3713,0.0001744513,0.55,17.3715,-0.0001744679,-3.10092E-05,1.32576E-08,10,,,,,,,,,29.8804,0.0002832328,0.55,29.8809,-0.0002832473,2.41791E-05,1.57294E-08,20,7.2376,0.0003754311,0.55,7.2377,-0.0003755704,1.9162E-05,2.594911E-07,30
5.588,6.21218E-05,0.5,5.5881,-6.21319E-05,-1.59578E-05,-3.9106E-09,0,,,,,,,,,17.3918,0.0001589,0.5,17.392,-0.0001589071,-1.09407E-05,4.7755E-09,10,,,,,,,,,29.901,0.0002586058,0.5,29.9014,-0.000258636,-1.59578E-05,1.08208E-08,20,7.2509,0.0003430072,0.5,7.251,-0.0003431598,9.1277E-06,2.880155E-07,30
5.6159,5.6221E-05,0.45,5.616,-5.62294E-05,1.9162E-05,-1.46687E-08,0,,,,,,,,,17.4198,0.0001431998,0.45,17.4201,-0.0001432151,-1.59578E-05,1.5926E-08,10,,,,,,,,,29.9215,0.0002335098,0.45,29.9219,-0.0002335228,1.41448E-05,-9.2092E-09,20,7.2641,0.0003100815,0.45,7.2642,-0.0003102221,-5.9236E-06,2.660465E-07,30
5.6364,5.0063E-05,0.4,5.6365,-5.00722E-05,-5.9236E-06,4.6162E-09,0,,,,,,,,,17.4403,0.0001275879,0.4,17.4406,-0.0001276014,-5.9236E-06,-3.1772E-09,10,,,,,,,,,29.942,0.000208212,0.4,29.9425,-0.0002082331,1.9162E-05,-8.425E-09,20,7.2774,0.0002764825,0.4,7.2775,-0.000276631,-2.59921E-05,2.781901E-07,30
5.6644,4.40714E-05,0.35,5.6645,-4.4089E-05,-9.064679E-07,-1.25851E-08,0,,,,,,,,,17.4683,0.0001117491,0.35,17.4686,-0.0001117656,-9.064679E-07,1.41465E-08,10,,,,,,,,,29.9625,0.0001826696,0.35,29.963,-0.0001826885,-1.09407E-05,1.06136E-08,20,7.2906,0.0002426011,0.35,7.2907,-0.0002427398,1.9162E-05,2.40217E-07,30
5.814,3.81225E-05,0.3,5.8141,-3.81229E-05,9.1277E-06,-1.15669E-08,0,,,,,,,,,17.4888,9.61245E-05,0.3,17.4891,-9.61493E-05,-5.9236E-06,1.05061E-08,10,,,,,,,,,29.983,0.0001570995,0.3,29.9835,-0.0001571212,-2.09749E-05,1.45941E-08,20,7.3038,0.0002084146,0.3,7.3039,-0.000208566,-9.064679E-07,2.661915E-07,30
5.8345,3.18487E-05,0.25,5.8346,-3.18494E-05,2.41791E-05,-1.0479E-08,0,,,,,,,,,17.5093,8.03764E-05,0.25,17.5096,-8.04018E-05,4.1106E-06,-9.175E-09,10,,,,,,,,,30.0036,0.000131373,0.25,30.0041,-0.0001314128,-5.9236E-06,5.4765E-09,20,7.3171,0.0001738422,0.25,7.3172,-0.0001739735,4.1106E-06,3.032434E-07,30
5.855,2.56302E-05,0.2,5.8551,-2.563E-05,-9.064679E-07,8.5117E-09,0,,,,,,,,,17.5298,6.45754E-05,0.2,17.5301,-6.45963E-05,1.9162E-05,-1.03069E-08,10,,,,,,,,,30.0316,0.0001055507,0.2,30.032,-0.0001055781,-3.10092E-05,1.70851E-08,20,7.3303,0.0001394817,0.2,7.3304,-0.0001396409,-5.9236E-06,2.686676E-07,30
5.8755,1.92911E-05,0.15,5.8756,-1.92932E-05,-1.59578E-05,1.24042E-08,0,,,,,,,,,17.5503,4.86357E-05,0.15,17.5506,-4.86622E-05,1.9162E-05,-3.9436E-09,10,,,,,,,,,30.0521,7.94913E-05,0.15,30.0525,-7.95038E-05,1.9162E-05,-2.7547E-09,20,7.3436,0.0001046093,0.15,7.3437,-0.000104776,-1.59578E-05,2.781672E-07,30
5.896,1.29583E-05,0.1,5.8961,-1.29607E-05,-1.59578E-05,3.1218E-09,0,,,,,,,,,17.7075,3.26677E-05,0.1,17.7078,-3.2669E-05,1.41448E-05,-4.005219E-10,10,,,,,,,,,30.08,5.3142E-05,0.1,30.0805,-5.31697E-05,1.41448E-05,1.48231E-08,20,7.3568,6.97948E-05,0.1,7.3569,-6.99514E-05,-1.59578E-05,2.637231E-07,30
5.9239,6.5048E-06,0.05,5.924,-6.5092E-06,4.1106E-06,1.49219E-08,0,,,,,,,,,17.7355,1.64274E-05,0.05,17.7357,-1.6427E-05,-5.9236E-06,1.54945E-08,10,,,,,,,,,30.2297,2.67593E-05,0.05,30.2302,-2.67603E-05,9.1277E-06,1.39033E-08,20,7.4985,3.4886E-05,0.05,7.4986,-3.50192E-05,9.1277E-06,3.068926E-07,30
6.0978,6.2117E-09,0,6.0979,-5.7345E-09,-3.50208E-05,-1.35616E-08,0,,,,,,,,,18.0534,2.20408E-08,0,18.0536,-2.35432E-08,-6.36183E-05,1.54063E-08,10,,,,,,,,,30.5476,2.72684E-08,0,30.5481,-2.92032E-08,-2.0973E-05,1.70662E-08,20,7.9443,-2.727E-06,0,7.9444,2.5874E-06,9.44188E-05,2.989835E-07,30
